Multiple Comparison of Means - Tukey HSD, FWER=0.05 
====================================================
group1 group2 meandiff p-adj   lower   upper  reject
     3     21  -0.0276 0.2859  -0.061  0.0058  False
     3     22  -0.0167 0.9855 -0.0501  0.0167  False
     3     23   0.0973    0.0   0.064  0.1307   True
     3     24    0.095    0.0  0.0617  0.1284   True
     3     25  -0.0166  0.987 -0.0499  0.0168  False
     3     26   0.0858    0.0  0.0525  0.1192   True
     3     27   0.0733    0.0  0.0399  0.1067   True
     3     28   0.0903    0.0  0.0569  0.1237   True
     3     29   0.0089    1.0 -0.0245  0.0423  False
     3     30   0.0005    1.0 -0.0329  0.0339  False
     3     31   0.0887    0.0  0.0554  0.1221   True
     4      5    0.042 0.0014  0.0086  0.0754   True
     4      6   0.0468 0.0001  0.0134  0.0802   True
     4      7   0.0436 0.0006  0.0103   0.077   True
     4      8   0.0068    1.0 -0.0266  0.0402  False
     4      9   0.0092    1.0 -0.0242  0.0425  False
     4     10   0.0958    0.0  0.0624  0.1292   True
     4     11   0.0884    0.0   0.055  0.1217   True
     4     12   0.0183 0.9547  -0.015  0.0517  False
     4     13   0.0855    0.0  0.0522  0.1189   True
     4     14   0.0646    0.0  0.0312   0.098   True
     4     15   0.1018    0.0  0.0684  0.1351   True
     4     16   0.0312 0.1052 -0.0022  0.0645  False
     4     17   0.0089    1.0 -0.0245  0.0423  False
     4     18   0.0701    0.0  0.0367  0.1035   True
     4     19   0.0776    0.0  0.0442   0.111   True
     4     20   0.0766    0.0  0.0432  0.1099   True
     4     21   0.0051    1.0 -0.0282  0.0385  False
     4     22    0.016 0.9919 -0.0173  0.0494  False
     4     23   0.1301    0.0  0.0967  0.1634   True
     4     24   0.1278    0.0  0.0944  0.1611   True
     4     25   0.0162 0.9909 -0.0172  0.0495  False
     4     26   0.1186    0.0  0.0852  0.1519   True
     4     27    0.106    0.0  0.0726  0.1394   True
     4     28    0.123    0.0  0.0897  0.1564   True
     4     29   0.0416 0.0016  0.0083   0.075   True
     4     30   0.0332 0.0523 -0.0001  0.0666  False
     4     31   0.1215    0.0  0.0881  0.1548   True
     5      6   0.0048    1.0 -0.0286  0.0382  False
     5      7   0.0016    1.0 -0.0317   0.035  False
     5      8  -0.0352 0.0255 -0.0686 -0.0018   True
     5      9  -0.0328 0.0603 -0.0662  0.0005  False
     5     10   0.0538    0.0  0.0204  0.0872   True
     5     11   0.0464 0.0002   0.013  0.0797   True
     5     12  -0.0237 0.6169  -0.057  0.0097  False
     5     13   0.0435 0.0007  0.0102  0.0769   True
     5     14   0.0226 0.7081 -0.0108   0.056  False
     5     15   0.0598    0.0  0.0264  0.0931   True
     5     16  -0.0108    1.0 -0.0442  0.0225  False
     5     17  -0.0331 0.0548 -0.0665  0.0003  False
     5     18   0.0281 0.2526 -0.0053  0.0615  False
     5     19   0.0356 0.0217  0.0022   0.069   True
     5     20   0.0346 0.0321  0.0012  0.0679   True
     5     21  -0.0369 0.0131 -0.0702 -0.0035   True
     5     22   -0.026 0.4123 -0.0593  0.0074  False
     5     23   0.0881    0.0  0.0547  0.1214   True
     5     24   0.0858    0.0  0.0524  0.1191   True
     5     25  -0.0258 0.4233 -0.0592  0.0075  False
     5     26   0.0766    0.0  0.0432  0.1099   True
     5     27    0.064    0.0  0.0307  0.0974   True
     5     28    0.081    0.0  0.0477  0.1144   True
     5     29  -0.0004    1.0 -0.0337   0.033  False
     5     30  -0.0088    1.0 -0.0421  0.0246  False
     5     31   0.0795    0.0  0.0461  0.1128   True
     6      7  -0.0032    1.0 -0.0365  0.0302  False
     6      8    -0.04 0.0035 -0.0734 -0.0066   True
     6      9  -0.0376 0.0096  -0.071 -0.0043   True
     6     10    0.049    0.0  0.0156  0.0824   True
     6     11   0.0416 0.0017  0.0082   0.075   True
     6     12  -0.0285 0.2307 -0.0618  0.0049  False
     6     13   0.0387  0.006  0.0054  0.0721   True
     6     14   0.0178 0.9672 -0.0155  0.0512  False
     6     15    0.055    0.0  0.0216  0.0883   True
     6     16  -0.0156 0.9944  -0.049  0.0177  False
     6     17  -0.0379 0.0085 -0.0713 -0.0045   True
     6     18   0.0233 0.6481 -0.0101  0.0567  False
     6     19   0.0308 0.1172 -0.0026  0.0642  False
     6     20   0.0298 0.1597 -0.0036  0.0632  False
     6     21  -0.0417 0.0016  -0.075 -0.0083   True
     6     22  -0.0308 0.1192 -0.0641  0.0026  False
     6     23   0.0833    0.0  0.0499  0.1166   True
     6     24    0.081    0.0  0.0476  0.1143   True
     6     25  -0.0306 0.1241  -0.064  0.0027  False
     6     26   0.0718    0.0  0.0384  0.1052   True
     6     27   0.0592    0.0  0.0259  0.0926   True
     6     28   0.0762    0.0  0.0429  0.1096   True
     6     29  -0.0052    1.0 -0.0385  0.0282  False
     6     30  -0.0135 0.9994 -0.0469  0.0198  False
     6     31   0.0747    0.0  0.0413   0.108   True
     7      8  -0.0368 0.0133 -0.0702 -0.0035   True
     7      9  -0.0345 0.0334 -0.0678 -0.0011   True
     7     10   0.0522    0.0  0.0188  0.0855   True
     7     11   0.0447 0.0004  0.0114  0.0781   True
     7     12  -0.0253 0.4695 -0.0587  0.0081  False
     7     13   0.0419 0.0015  0.0085  0.0753   True
     7     14    0.021  0.832 -0.0124  0.0543  False
     7     15   0.0581    0.0  0.0248  0.0915   True
     7     16  -0.0125 0.9999 -0.0458  0.0209  False
     7     17  -0.0348 0.0301 -0.0681 -0.0014   True
     7     18   0.0265 0.3718 -0.0069  0.0598  False
     7     19    0.034 0.0403  0.0006  0.0673   True
     7     20   0.0329 0.0582 -0.0004  0.0663  False
     7     21  -0.0385 0.0066 -0.0719 -0.0051   True
     7     22  -0.0276 0.2856  -0.061  0.0058  False
     7     23   0.0864    0.0   0.053  0.1198   True
     7     24   0.0841    0.0  0.0507  0.1175   True
     7     25  -0.0275 0.2947 -0.0608  0.0059  False
     7     26   0.0749    0.0  0.0416  0.1083   True
     7     27   0.0624    0.0   0.029  0.0957   True
     7     28   0.0794    0.0   0.046  0.1128   True
     7     29   -0.002    1.0 -0.0354  0.0314  False
     7     30  -0.0104    1.0 -0.0438   0.023  False
     7     31   0.0778    0.0  0.0445  0.1112   True
     8      9   0.0024    1.0  -0.031  0.0357  False
     8     10    0.089    0.0  0.0556  0.1224   True
     8     11   0.0816    0.0  0.0482  0.1149   True
     8     12   0.0115    1.0 -0.0218  0.0449  False
     8     13   0.0787    0.0  0.0454  0.1121   True
     8     14   0.0578    0.0  0.0244  0.0912   True
     8     15    0.095    0.0  0.0616  0.1283   True
     8     16   0.0244 0.5542  -0.009  0.0577  False
     8     17   0.0021    1.0 -0.0313  0.0354  False
     8     18   0.0633    0.0  0.0299  0.0967   True
     8     19   0.0708    0.0  0.0374  0.1042   True
     8     20   0.0698    0.0  0.0364  0.1031   True
     8     21  -0.0017    1.0  -0.035  0.0317  False
     8     22   0.0092    1.0 -0.0241  0.0426  False
     8     23   0.1232    0.0  0.0899  0.1566   True
     8     24   0.1209    0.0  0.0876  0.1543   True
     8     25   0.0094    1.0  -0.024  0.0427  False
     8     26   0.1118    0.0  0.0784  0.1451   True
     8     27   0.0992    0.0  0.0658  0.1326   True
     8     28   0.1162    0.0  0.0829  0.1496   True
     8     29   0.0348 0.0293  0.0015  0.0682   True
     8     30   0.0264 0.3739 -0.0069  0.0598  False
     8     31   0.1147    0.0  0.0813   0.148   True
     9     10   0.0866    0.0  0.0533    0.12   True
     9     11   0.0792    0.0  0.0458  0.1126   True
     9     12   0.0092    1.0 -0.0242  0.0425  False
     9     13   0.0764    0.0   0.043  0.1097   True
     9     14   0.0555    0.0  0.0221  0.0888   True
     9     15   0.0926    0.0  0.0592   0.126   True
     9     16    0.022 0.7579 -0.0114  0.0554  False
     9     17  -0.0003    1.0 -0.0336  0.0331  False
     9     18   0.0609    0.0  0.0276  0.0943   True
     9     19   0.0684    0.0  0.0351  0.1018   True
     9     20   0.0674    0.0   0.034  0.1008   True
     9     21   -0.004    1.0 -0.0374  0.0293  False
     9     22   0.0069    1.0 -0.0265  0.0402  False
     9     23   0.1209    0.0  0.0875  0.1543   True
     9     24   0.1186    0.0  0.0852   0.152   True
     9     25    0.007    1.0 -0.0264  0.0404  False
     9     26   0.1094    0.0   0.076  0.1428   True
     9     27   0.0969    0.0  0.0635  0.1302   True
     9     28   0.1139    0.0  0.0805  0.1472   True
     9     29   0.0325 0.0684 -0.0009  0.0658  False
     9     30   0.0241 0.5792 -0.0093  0.0575  False
     9     31   0.1123    0.0  0.0789  0.1457   True
    10     11  -0.0074    1.0 -0.0408  0.0259  False
    10     12  -0.0775    0.0 -0.1108 -0.0441   True
    10     13  -0.0103    1.0 -0.0436  0.0231  False
    10     14  -0.0312 0.1044 -0.0646  0.0022  False
    10     15    0.006    1.0 -0.0274  0.0393  False
    10     16  -0.0646    0.0  -0.098 -0.0313   True
    10     17  -0.0869    0.0 -0.1203 -0.0535   True
    10     18  -0.0257 0.4354 -0.0591  0.0077  False
    10     19  -0.0182 0.9583 -0.0516  0.0152  False
    10     20  -0.0192 0.9245 -0.0526  0.0141  False
    10     21  -0.0907    0.0  -0.124 -0.0573   True
    10     22  -0.0798    0.0 -0.1131 -0.0464   True
    10     23   0.0343 0.0363  0.0009  0.0676   True
    10     24    0.032 0.0813 -0.0014  0.0653  False
    10     25  -0.0796    0.0  -0.113 -0.0463   True
    10     26   0.0228 0.6945 -0.0106  0.0561  False
    10     27   0.0102    1.0 -0.0231  0.0436  False
    10     28   0.0272 0.3127 -0.0061  0.0606  False
    10     29  -0.0542    0.0 -0.0875 -0.0208   True
    10     30  -0.0626    0.0 -0.0959 -0.0292   True
    10     31   0.0257 0.4386 -0.0077   0.059  False
    11     12    -0.07    0.0 -0.1034 -0.0367   True
    11     13  -0.0028    1.0 -0.0362  0.0305  False
    11     14  -0.0238 0.6083 -0.0571  0.0096  False
    11     15   0.0134 0.9995   -0.02  0.0468  False
    11     16  -0.0572    0.0 -0.0906 -0.0238   True
    11     17  -0.0795    0.0 -0.1129 -0.0461   True
    11     18  -0.0183 0.9563 -0.0516  0.0151  False
    11     19  -0.0108    1.0 -0.0441  0.0226  False
    11     20  -0.0118    1.0 -0.0452  0.0216  False
    11     21  -0.0832    0.0 -0.1166 -0.0499   True
    11     22  -0.0723    0.0 -0.1057  -0.039   True
    11     23   0.0417 0.0016  0.0083  0.0751   True
    11     24   0.0394 0.0045   0.006  0.0728   True
    11     25  -0.0722    0.0 -0.1056 -0.0388   True
    11     26   0.0302 0.1412 -0.0032  0.0636  False
    11     27   0.0176 0.9709 -0.0157   0.051  False
    11     28   0.0347 0.0312  0.0013   0.068   True
    11     29  -0.0467 0.0001 -0.0801 -0.0134   True
    11     30  -0.0551    0.0 -0.0885 -0.0218   True
    11     31   0.0331 0.0552 -0.0003  0.0665  False
    12     13   0.0672    0.0  0.0338  0.1006   True
    12     14   0.0463 0.0002  0.0129  0.0796   True
    12     15   0.0834    0.0  0.0501  0.1168   True
    12     16   0.0128 0.9998 -0.0205  0.0462  False
    12     17  -0.0094    1.0 -0.0428  0.0239  False
    12     18   0.0518    0.0  0.0184  0.0851   True
    12     19   0.0593    0.0  0.0259  0.0926   True
    12     20   0.0582    0.0  0.0249  0.0916   True
    12     21  -0.0132 0.9996 -0.0466  0.0202  False
    12     22  -0.0023    1.0 -0.0357  0.0311  False
    12     23   0.1117    0.0  0.0784  0.1451   True
    12     24   0.1094    0.0  0.0761  0.1428   True
    12     25  -0.0022    1.0 -0.0355  0.0312  False
    12     26   0.1002    0.0  0.0669  0.1336   True
    12     27   0.0877    0.0  0.0543  0.1211   True
    12     28   0.1047    0.0  0.0713  0.1381   True
    12     29   0.0233 0.6495 -0.0101  0.0567  False
    12     30   0.0149 0.9972 -0.0185  0.0483  False
    12     31   0.1031    0.0  0.0698  0.1365   True
    13     14  -0.0209 0.8359 -0.0543  0.0125  False
    13     15   0.0162 0.9902 -0.0171  0.0496  False
    13     16  -0.0544    0.0 -0.0877  -0.021   True
    13     17  -0.0766    0.0   -0.11 -0.0433   True
    13     18  -0.0154 0.9953 -0.0488  0.0179  False
    13     19  -0.0079    1.0 -0.0413  0.0254  False
    13     20   -0.009    1.0 -0.0423  0.0244  False
    13     21  -0.0804    0.0 -0.1138  -0.047   True
    13     22  -0.0695    0.0 -0.1029 -0.0361   True
    13     23   0.0445 0.0004  0.0112  0.0779   True
    13     24   0.0422 0.0012  0.0089  0.0756   True
    13     25  -0.0694    0.0 -0.1027  -0.036   True
    13     26    0.033  0.056 -0.0003  0.0664  False
    13     27   0.0205 0.8621 -0.0129  0.0539  False
    13     28   0.0375 0.0101  0.0041  0.0709   True
    13     29  -0.0439 0.0006 -0.0773 -0.0105   True
    13     30  -0.0523    0.0 -0.0857 -0.0189   True
    13     31   0.0359 0.0191  0.0026  0.0693   True
    14     15   0.0371 0.0117  0.0038  0.0705   True
    14     16  -0.0334 0.0486 -0.0668 -0.0001   True
    14     17  -0.0557    0.0 -0.0891 -0.0224   True
    14     18   0.0055    1.0 -0.0279  0.0389  False
    14     19    0.013 0.9997 -0.0204  0.0464  False
    14     20    0.012 0.9999 -0.0214  0.0453  False
    14     21  -0.0595    0.0 -0.0929 -0.0261   True
    14     22  -0.0486 0.0001  -0.082 -0.0152   True
    14     23   0.0654    0.0  0.0321  0.0988   True
    14     24   0.0631    0.0  0.0298  0.0965   True
    14     25  -0.0485 0.0001 -0.0818 -0.0151   True
    14     26    0.054    0.0  0.0206  0.0873   True
    14     27   0.0414 0.0018   0.008  0.0748   True
    14     28   0.0584    0.0   0.025  0.0918   True
    14     29   -0.023 0.6769 -0.0564  0.0104  False
    14     30  -0.0314 0.0984 -0.0647   0.002  False
    14     31   0.0568    0.0  0.0235  0.0902   True
    15     16  -0.0706    0.0  -0.104 -0.0372   True
    15     17  -0.0929    0.0 -0.1262 -0.0595   True
    15     18  -0.0317 0.0896  -0.065  0.0017  False
    15     19  -0.0242 0.5727 -0.0575  0.0092  False
    15     20  -0.0252 0.4802 -0.0586  0.0082  False
    15     21  -0.0966    0.0   -0.13 -0.0633   True
    15     22  -0.0857    0.0 -0.1191 -0.0524   True
    15     23   0.0283 0.2407 -0.0051  0.0617  False
    15     24    0.026 0.4102 -0.0074  0.0594  False
    15     25  -0.0856    0.0  -0.119 -0.0522   True
    15     26   0.0168 0.9842 -0.0166  0.0502  False
    15     27   0.0043    1.0 -0.0291  0.0376  False
    15     28   0.0213  0.812 -0.0121  0.0546  False
    15     29  -0.0601    0.0 -0.0935 -0.0268   True
    15     30  -0.0685    0.0 -0.1019 -0.0351   True
    15     31   0.0197 0.9038 -0.0137  0.0531  False
    16     17  -0.0223 0.7359 -0.0556  0.0111  False
    16     18   0.0389 0.0055  0.0056  0.0723   True
    16     19   0.0464 0.0002  0.0131  0.0798   True
    16     20   0.0454 0.0003   0.012  0.0788   True
    16     21   -0.026 0.4066 -0.0594  0.0073  False
    16     22  -0.0151 0.9965 -0.0485  0.0182  False
    16     23   0.0989    0.0  0.0655  0.1323   True
    16     24   0.0966    0.0  0.0632    0.13   True
    16     25   -0.015 0.9969 -0.0484  0.0184  False
    16     26   0.0874    0.0   0.054  0.1208   True
    16     27   0.0749    0.0  0.0415  0.1082   True
    16     28   0.0919    0.0  0.0585  0.1252   True
    16     29   0.0105    1.0 -0.0229  0.0438  False
    16     30   0.0021    1.0 -0.0313  0.0354  False
    16     31   0.0903    0.0  0.0569  0.1237   True
    17     18   0.0612    0.0  0.0278  0.0946   True
    17     19   0.0687    0.0  0.0354  0.1021   True
    17     20   0.0677    0.0  0.0343  0.1011   True
    17     21  -0.0038    1.0 -0.0371  0.0296  False
    17     22   0.0071    1.0 -0.0262  0.0405  False
    17     23   0.1212    0.0  0.0878  0.1545   True
    17     24   0.1189    0.0  0.0855  0.1522   True
    17     25   0.0073    1.0 -0.0261  0.0406  False
    17     26   0.1097    0.0  0.0763  0.1431   True
    17     27   0.0971    0.0  0.0638  0.1305   True
    17     28   0.1141    0.0  0.0808  0.1475   True
    17     29   0.0327 0.0622 -0.0006  0.0661  False
    17     30   0.0244 0.5543  -0.009  0.0577  False
    17     31   0.1126    0.0  0.0792  0.1459   True
    18     19   0.0075    1.0 -0.0259  0.0409  False
    18     20   0.0065    1.0 -0.0269  0.0398  False
    18     21   -0.065    0.0 -0.0983 -0.0316   True
    18     22  -0.0541    0.0 -0.0874 -0.0207   True
    18     23     0.06    0.0  0.0266  0.0933   True
    18     24   0.0577    0.0  0.0243   0.091   True
    18     25  -0.0539    0.0 -0.0873 -0.0206   True
    18     26   0.0485 0.0001  0.0151  0.0818   True
    18     27   0.0359 0.0192  0.0025  0.0693   True
    18     28   0.0529    0.0  0.0196  0.0863   True
    18     29  -0.0285 0.2298 -0.0618  0.0049  False
    18     30  -0.0369 0.0132 -0.0702 -0.0035   True
    18     31   0.0514    0.0   0.018  0.0847   True
    19     20   -0.001    1.0 -0.0344  0.0323  False
    19     21  -0.0725    0.0 -0.1058 -0.0391   True
    19     22  -0.0616    0.0 -0.0949 -0.0282   True
    19     23   0.0524    0.0  0.0191  0.0858   True
    19     24   0.0501    0.0  0.0168  0.0835   True
    19     25  -0.0614    0.0 -0.0948 -0.0281   True
    19     26    0.041 0.0022  0.0076  0.0743   True
    19     27   0.0284 0.2333  -0.005  0.0618  False
    19     28   0.0454 0.0003  0.0121  0.0788   True
    19     29   -0.036 0.0188 -0.0693 -0.0026   True
    19     30  -0.0444 0.0004 -0.0777  -0.011   True
    19     31   0.0439 0.0006  0.0105  0.0772   True
    20     21  -0.0714    0.0 -0.1048 -0.0381   True
    20     22  -0.0605    0.0 -0.0939 -0.0272   True
    20     23   0.0535    0.0  0.0201  0.0868   True
    20     24   0.0512    0.0  0.0178  0.0845   True
    20     25  -0.0604    0.0 -0.0938  -0.027   True
    20     26    0.042 0.0014  0.0086  0.0754   True
    20     27   0.0294 0.1763 -0.0039  0.0628  False
    20     28   0.0465 0.0002  0.0131  0.0798   True
    20     29  -0.0349  0.028 -0.0683 -0.0016   True
    20     30  -0.0433 0.0007 -0.0767   -0.01   True
    20     31   0.0449 0.0003  0.0115  0.0783   True
    21     22   0.0109    1.0 -0.0225  0.0443  False
    21     23   0.1249    0.0  0.0916  0.1583   True
    21     24   0.1226    0.0  0.0893   0.156   True
    21     25    0.011    1.0 -0.0223  0.0444  False
    21     26   0.1135    0.0  0.0801  0.1468   True
    21     27   0.1009    0.0  0.0675  0.1343   True
    21     28   0.1179    0.0  0.0845  0.1513   True
    21     29   0.0365 0.0152  0.0031  0.0699   True
    21     30   0.0281 0.2519 -0.0053  0.0615  False
    21     31   0.1163    0.0   0.083  0.1497   True
    22     23    0.114    0.0  0.0807  0.1474   True
    22     24   0.1117    0.0  0.0784  0.1451   True
    22     25   0.0001    1.0 -0.0332  0.0335  False
    22     26   0.1026    0.0  0.0692  0.1359   True
    22     27     0.09    0.0  0.0566  0.1234   True
    22     28    0.107    0.0  0.0736  0.1404   True
    22     29   0.0256 0.4436 -0.0078   0.059  False
    22     30   0.0172 0.9786 -0.0162  0.0506  False
    22     31   0.1054    0.0  0.0721  0.1388   True
    23     24  -0.0023    1.0 -0.0357  0.0311  False
    23     25  -0.1139    0.0 -0.1473 -0.0805   True
    23     26  -0.0115    1.0 -0.0448  0.0219  False
    23     27   -0.024 0.5835 -0.0574  0.0093  False
    23     28   -0.007    1.0 -0.0404  0.0263  False
    23     29  -0.0884    0.0 -0.1218 -0.0551   True
    23     30  -0.0968    0.0 -0.1302 -0.0634   True
    23     31  -0.0086    1.0  -0.042  0.0248  False
    24     25  -0.1116    0.0  -0.145 -0.0782   True
    24     26  -0.0092    1.0 -0.0425  0.0242  False
    24     27  -0.0217 0.7784 -0.0551  0.0116  False
    24     28  -0.0047    1.0 -0.0381  0.0286  False
    24     29  -0.0861    0.0 -0.1195 -0.0528   True
    24     30  -0.0945    0.0 -0.1279 -0.0611   True
    24     31  -0.0063    1.0 -0.0397  0.0271  False
    25     26   0.1024    0.0  0.0691  0.1358   True
    25     27   0.0899    0.0  0.0565  0.1232   True
    25     28   0.1069    0.0  0.0735  0.1402   True
    25     29   0.0255 0.4549 -0.0079  0.0588  False
    25     30   0.0171 0.9806 -0.0163  0.0505  False
    25     31   0.1053    0.0  0.0719  0.1387   True
    26     27  -0.0126 0.9999 -0.0459  0.0208  False
    26     28   0.0045    1.0 -0.0289  0.0378  False
    26     29  -0.0769    0.0 -0.1103 -0.0436   True
    26     30  -0.0853    0.0 -0.1187  -0.052   True
    26     31   0.0029    1.0 -0.0305  0.0363  False
    27     28    0.017 0.9816 -0.0164  0.0504  False
    27     29  -0.0644    0.0 -0.0978  -0.031   True
    27     30  -0.0728    0.0 -0.1061 -0.0394   True
    27     31   0.0154 0.9953 -0.0179  0.0488  False
    28     29  -0.0814    0.0 -0.1148  -0.048   True
    28     30  -0.0898    0.0 -0.1232 -0.0564   True
    28     31  -0.0016    1.0 -0.0349  0.0318  False
    29     30  -0.0084    1.0 -0.0418   0.025  False
    29     31   0.0798    0.0  0.0465  0.1132   True
    30     31   0.0882    0.0  0.0548  0.1216   True
----------------------------------------------------
